parent.pop,elevation.group,elev_m,timeframe,year,month,grwssn_length,cwd,pck,ppt,tmn,tmx
WL2_Garden,High,2020,historic,1988,11,7,28.29,63.17,260.96,-1.53,7.41
WL2_Garden,High,2020,historic,1989,6,8,74.33,0,31.54,7.38,20.41
WL2_Garden,High,2020,historic,1989,7,8,99.28,0,0,11.88,24.8
WL2_Garden,High,2020,historic,1989,8,8,48.37,0,20.99,8.64,22.46
WL2_Garden,High,2020,historic,1989,9,8,68.85,0,94.69,7.28,20.31
WL2_Garden,High,2020,historic,1989,10,8,61.09,0,133.91,1.53,14.17
WL2_Garden,High,2020,historic,1989,11,8,30.84,0,122.65,-0.73,12.74
WL2_Garden,High,2020,historic,1989,12,8,25.16,0,2.05,-2.53,11.05
WL2_Garden,High,2020,historic,1989,13,8,20.89,98.55,163.07,-4.29,6.28
WL2_Garden,High,2020,historic,1990,5,8,12.3,0,115.82,1.67,13.49
WL2_Garden,High,2020,historic,1990,6,8,88.5,0,15.42,6.85,19.47
WL2_Garden,High,2020,historic,1990,7,8,44.04,0,17.06,11.22,24.9
WL2_Garden,High,2020,historic,1990,8,8,57.33,0,20.74,9.54,23.49
WL2_Garden,High,2020,historic,1990,9,8,85.78,0,23.74,7.97,21.41
WL2_Garden,High,2020,historic,1990,10,8,73.36,0,17.71,4.39,18.21
WL2_Garden,High,2020,historic,1990,11,8,32.56,0,49.5,-1.34,11.04
WL2_Garden,High,2020,historic,1990,12,8,20.84,41.25,53.67,-7.05,4.69
WL2_Garden,High,2020,historic,1991,7,6,43.42,0,15.49,11.18,24.68
WL2_Garden,High,2020,historic,1991,8,6,56.22,0,11.74,9.96,23.71
WL2_Garden,High,2020,historic,1991,9,6,98.92,0,11.68,9.08,23.73
WL2_Garden,High,2020,historic,1991,10,6,72.03,0,117.24,5.37,18.06
WL2_Garden,High,2020,historic,1991,11,6,31.8,0,77.97,-0.74,10.83
WL2_Garden,High,2020,historic,1991,12,6,22.99,14.22,71.82,-3.71,6.98
WL2_Garden,High,2020,historic,1992,5,8,59.94,0,20.94,5.24,19.42
WL2_Garden,High,2020,historic,1992,6,8,38.17,0,60.88,6.81,19.34
WL2_Garden,High,2020,historic,1992,7,8,46.49,0,41.47,9.48,22.37
WL2_Garden,High,2020,historic,1992,8,8,63.8,0,15.86,11.8,25.57
WL2_Garden,High,2020,historic,1992,9,8,99.61,0,11.04,7.75,22.45
WL2_Garden,High,2020,historic,1992,10,8,72.02,0,114.19,4.65,17.48
WL2_Garden,High,2020,historic,1992,11,8,30.81,0,24.64,-1.72,9.67
WL2_Garden,High,2020,historic,1992,12,8,18.67,373.92,380.81,-6.68,3.38
WL2_Garden,High,2020,historic,1993,7,6,92.67,0,0.01,8.05,22.59
WL2_Garden,High,2020,historic,1993,8,6,88.1,0,0.33,8.58,23.44
WL2_Garden,High,2020,historic,1993,9,6,85.42,0,0.24,6.97,22.49
WL2_Garden,High,2020,historic,1993,10,6,69.37,0,62.73,3.94,16.38
WL2_Garden,High,2020,historic,1993,11,6,30.8,0,58.52,-1.76,10.32
WL2_Garden,High,2020,historic,1993,12,6,21.69,64.73,95.83,-4.55,4.98
WL2_Garden,High,2020,recent,1994,6,6,91.14,0,2.91,7.05,21.94
WL2_Garden,High,2020,recent,1994,7,6,102.44,0,0.24,11.78,27.21
WL2_Garden,High,2020,recent,1994,8,6,97.86,0,0.51,10.81,26.87
WL2_Garden,High,2020,recent,1994,9,6,90.27,0,17.19,7.34,21.78
WL2_Garden,High,2020,recent,1994,10,6,66.97,0,44.07,1.37,15.2
WL2_Garden,High,2020,recent,1994,11,6,23.61,268.76,300.56,-6.25,4.34
WL2_Garden,High,2020,recent,1995,8,5,88.74,0,0.44,9.32,24.62
WL2_Garden,High,2020,recent,1995,9,5,86.01,0,0,8.25,23.26
WL2_Garden,High,2020,recent,1995,10,5,70.59,0,0,3.67,18.44
WL2_Garden,High,2020,recent,1995,11,5,34.6,0,16.98,1.84,14.29
WL2_Garden,High,2020,recent,1995,12,5,22.17,159.16,280.2,-3.01,6.38
WL2_Garden,High,2020,recent,1996,6,7,65.85,0,19.54,6.34,20.62
WL2_Garden,High,2020,recent,1996,7,7,101.58,0,4.75,12.28,26.26
WL2_Garden,High,2020,recent,1996,8,7,95,0,7.9,10.47,25.89
WL2_Garden,High,2020,recent,1996,9,7,86.41,0,7.12,6.39,20.79
WL2_Garden,High,2020,recent,1996,10,7,66.91,0,76.08,1.97,14.99
WL2_Garden,High,2020,recent,1996,11,7,28.99,0,231.21,-0.98,9.38
WL2_Garden,High,2020,recent,1996,12,7,20.52,422,562.01,-2.8,5.06
WL2_Garden,High,2020,recent,1997,6,7,35.56,0,81.49,6.35,18.62
WL2_Garden,High,2020,recent,1997,7,7,41.4,0,11.04,9.55,23.76
WL2_Garden,High,2020,recent,1997,8,7,94.8,0,2.7,9.89,24.93
WL2_Garden,High,2020,recent,1997,9,7,89,0,8.03,7.46,21.26
WL2_Garden,High,2020,recent,1997,10,7,67.73,0,61.23,2.27,15.14
WL2_Garden,High,2020,recent,1997,11,7,31.48,0,125.39,-0.51,9.76
WL2_Garden,High,2020,recent,1997,12,7,21.42,78.04,105.03,-5.17,4.94
WL2_Garden,High,2020,recent,1998,7,5,46.19,0,7.04,10.57,25.3
WL2_Garden,High,2020,recent,1998,8,5,87.55,0,5.19,11.02,26.2
WL2_Garden,High,2020,recent,1998,9,5,66.22,0,71.97,7.91,20.17
WL2_Garden,High,2020,recent,1998,10,5,64.72,0,27.41,1.62,13.52
WL2_Garden,High,2020,recent,1998,11,5,28.48,37.25,183.02,-2.49,7.4
WL2_Garden,High,2020,recent,1999,7,7,96.5,0,6.71,9.83,24.29
WL2_Garden,High,2020,recent,1999,8,7,46.01,0,21.29,8.36,22.82
WL2_Garden,High,2020,recent,1999,9,7,89.22,0,6.49,8.13,23.15
WL2_Garden,High,2020,recent,1999,10,7,74.27,0,53.58,5.33,20.01
WL2_Garden,High,2020,recent,1999,11,7,33.06,0,111.41,0.15,12.55
WL2_Garden,High,2020,recent,1999,12,7,23.67,0,39.73,-3.31,8.24
WL2_Garden,High,2020,recent,1999,13,7,17.55,271.96,367.02,-3.14,5.15
WL2_Garden,High,2020,recent,2000,6,8,63.1,0,20.72,8.27,23.04
WL2_Garden,High,2020,recent,2000,7,8,97.05,0,0.04,9.34,23.88
WL2_Garden,High,2020,recent,2000,8,8,95.94,0,6.26,10.58,25.6
WL2_Garden,High,2020,recent,2000,9,8,68.58,0,51.76,6.7,20.7
WL2_Garden,High,2020,recent,2000,10,8,63.14,0,123.27,2.54,14.65
WL2_Garden,High,2020,recent,2000,11,8,28.45,0,58.05,-3.74,7.82
WL2_Garden,High,2020,recent,2000,12,8,24.29,0,56.41,-2.35,8.71
WL2_Garden,High,2020,recent,2000,13,8,20.06,83.98,116.65,-5.38,5.4
WL2_Garden,High,2020,recent,2001,6,7,92.74,0,3.64,7.83,21.86
WL2_Garden,High,2020,recent,2001,7,7,101.71,0,0.46,10.79,24.65
WL2_Garden,High,2020,recent,2001,8,7,103.61,0,0.17,11.66,27.28
WL2_Garden,High,2020,recent,2001,9,7,97.92,0,17.65,8.91,23.77
WL2_Garden,High,2020,recent,2001,10,7,76.18,0,32.36,6.03,19.96
WL2_Garden,High,2020,recent,2001,11,7,30.93,0,219.5,-0.46,9.84
WL2_Garden,High,2020,recent,2001,12,7,19.39,273.73,298.63,-4.7,3.96
WL2_Garden,High,2020,recent,2002,6,7,91.89,0,0.15,7.62,22.49
WL2_Garden,High,2020,recent,2002,7,7,45.61,0,17.21,12.34,27.27
WL2_Garden,High,2020,recent,2002,8,7,99,0,0.25,10.25,25.2
WL2_Garden,High,2020,recent,2002,9,7,94.97,0,2.16,8.45,22.72
WL2_Garden,High,2020,recent,2002,10,7,70.91,0,0.63,3.13,16.6
WL2_Garden,High,2020,recent,2002,11,7,33.65,0,181.38,0.13,11.66
WL2_Garden,High,2020,recent,2002,12,7,19.84,293.18,338.61,-4.03,4.24
WL2_Garden,High,2020,recent,2003,6,6,92.57,0,1.94,8.11,22.67
WL2_Garden,High,2020,recent,2003,7,6,45.63,0,14.32,12.88,27
WL2_Garden,High,2020,recent,2003,8,6,60.44,0,41.04,11,24.1
WL2_Garden,High,2020,recent,2003,9,6,97.23,0,10.06,9.72,23.98
WL2_Garden,High,2020,recent,2003,10,6,76.89,0,2.01,6.32,20.6
WL2_Garden,High,2020,recent,2003,11,6,28.87,23.59,98.92,-3.52,6.12
WL2_Garden,High,2020,recent,2004,6,7,91.21,0,19.75,7.47,21.93
WL2_Garden,High,2020,recent,2004,7,7,99.33,0,3.94,11.23,25.56
WL2_Garden,High,2020,recent,2004,8,7,92.77,0,0.51,10.46,24.59
WL2_Garden,High,2020,recent,2004,9,7,87.59,0,7.53,7.79,21.64
WL2_Garden,High,2020,recent,2004,10,7,61.76,0,194.76,2.18,13.26
WL2_Garden,High,2020,recent,2004,11,7,29.16,0,85.12,-2.43,7.96
WL2_Garden,High,2020,recent,2004,12,7,23.54,72.84,189.39,-2.45,7.21
WL2_Garden,High,2020,recent,2005,6,7,34.17,0,70.5,4.51,17.11
WL2_Garden,High,2020,recent,2005,7,7,101.84,0,0.02,12.84,27.08
WL2_Garden,High,2020,recent,2005,8,7,94.13,0,7.84,11.1,25.61
WL2_Garden,High,2020,recent,2005,9,7,83.95,0,19.46,6.33,19.63
WL2_Garden,High,2020,recent,2005,10,7,68.66,0,32.59,3.31,15.97
WL2_Garden,High,2020,recent,2005,11,7,32.79,0,97.33,0.68,11.52
WL2_Garden,High,2020,recent,2005,12,7,21.52,259.51,478.34,-2.48,6.99
WL2_Garden,High,2020,recent,2006,7,6,101.22,0,3.1,13.18,26.99
WL2_Garden,High,2020,recent,2006,8,6,90.45,0,1.06,9.9,24.67
WL2_Garden,High,2020,recent,2006,9,6,86.07,0,1.84,7.66,22.42
WL2_Garden,High,2020,recent,2006,10,6,67.45,0,16.96,2.56,15.58
WL2_Garden,High,2020,recent,2006,11,6,31.08,0,137.86,-0.44,9.15
WL2_Garden,High,2020,recent,2006,12,6,23.02,60.7,139.91,-3.32,6.67
WL2_Garden,High,2020,recent,2007,6,7,93.02,0,9.6,8.48,22.01
WL2_Garden,High,2020,recent,2007,7,7,103.84,0,0.6,12.93,26.63
WL2_Garden,High,2020,recent,2007,8,7,100.29,0,1.82,12.19,26.22
WL2_Garden,High,2020,recent,2007,9,7,89.88,0,26.46,6.99,20.16
WL2_Garden,High,2020,recent,2007,10,7,67.31,0,53.75,2.5,14.32
WL2_Garden,High,2020,recent,2007,11,7,33.8,0,31.22,0.79,12.97
WL2_Garden,High,2020,recent,2007,12,7,21.08,129.16,141.01,-5.23,3.8
WL2_Garden,High,2020,recent,2008,6,7,90.82,0,0.04,7.26,21.67
WL2_Garden,High,2020,recent,2008,7,7,101.91,0,0.89,12.61,26.43
WL2_Garden,High,2020,recent,2008,8,7,97.72,0,0.19,12.16,26.82
WL2_Garden,High,2020,recent,2008,9,7,92.48,0,0.98,9.12,23.69
WL2_Garden,High,2020,recent,2008,10,7,71.05,0,46.5,3.77,17.14
WL2_Garden,High,2020,recent,2008,11,7,33.31,0,132.45,1.29,11.45
WL2_Garden,High,2020,recent,2008,12,7,22.33,94.57,156.48,-4.18,5.91
WL2_Garden,High,2020,recent,2009,6,7,55.48,0,21.48,6.44,18.53
WL2_Garden,High,2020,recent,2009,7,7,102.06,0,0.95,12.37,26.53
WL2_Garden,High,2020,recent,2009,8,7,94.9,0,5.23,10.16,24.94
WL2_Garden,High,2020,recent,2009,9,7,94.66,0,1.52,10.53,24.84
WL2_Garden,High,2020,recent,2009,10,7,64.14,0,112.72,1.84,14.14
WL2_Garden,High,2020,recent,2009,11,7,32.17,0,42.79,-0.09,11.07
WL2_Garden,High,2020,recent,2009,12,7,21.66,130.53,172.16,-4.75,5
WL2_Garden,High,2020,recent,2010,7,5,100.3,0,2.16,12.12,25.55
WL2_Garden,High,2020,recent,2010,8,5,91.66,0,3.11,9.33,23.79
WL2_Garden,High,2020,recent,2010,9,5,89.1,0,1.03,8,22.68
WL2_Garden,High,2020,recent,2010,10,5,65.65,0,225.11,4.68,14.91
WL2_Garden,High,2020,recent,2010,11,5,26.59,29.28,211.51,-2.16,8.25
WL2_Garden,High,2020,recent,2011,7,7,85.19,0,4.76,10.46,23.6
WL2_Garden,High,2020,recent,2011,8,7,91.7,0,0.11,10.95,24.97
WL2_Garden,High,2020,recent,2011,9,7,89.67,0,12.36,10.27,23.66
WL2_Garden,High,2020,recent,2011,10,7,68.51,0,90.73,4.34,16.56
WL2_Garden,High,2020,recent,2011,11,7,30.2,0,45.95,-1.55,9.05
WL2_Garden,High,2020,recent,2011,12,7,23.21,0,2.02,-3.4,7.33
WL2_Garden,High,2020,recent,2011,13,7,23.24,25.97,164.47,-1.37,9.21
WL2_Garden,High,2020,recent,2012,6,7,81.35,0,29.28,6.9,20.3
WL2_Garden,High,2020,recent,2012,7,7,94.03,0,7.12,11.54,24.64
WL2_Garden,High,2020,recent,2012,8,7,61.52,0,13.42,12.74,27.04
WL2_Garden,High,2020,recent,2012,9,7,102.62,0,4.27,10.29,24.22
WL2_Garden,High,2020,recent,2012,10,7,73.2,0,72.88,4.2,17.15
WL2_Garden,High,2020,recent,2012,11,7,32.27,0,169.82,0.25,10.5
WL2_Garden,High,2020,recent,2012,12,7,19.26,389.05,396.08,-4.61,3.46
WL2_Garden,High,2020,recent,2013,5,10,56.05,0,67.28,3.5,15.7
WL2_Garden,High,2020,recent,2013,6,10,50.1,0,41.08,8.25,21.8
WL2_Garden,High,2020,recent,2013,7,10,84.11,0,5.8,13.68,26.68
WL2_Garden,High,2020,recent,2013,8,10,95.9,0,4.22,10.42,23.78
WL2_Garden,High,2020,recent,2013,9,10,86.82,0,32.57,7.98,20.54
WL2_Garden,High,2020,recent,2013,10,10,67.27,0,27.14,2.21,14.86
WL2_Garden,High,2020,recent,2013,11,10,32.85,0,39.34,0.35,11.3
WL2_Garden,High,2020,recent,2013,12,10,23.66,0,42.3,-4.09,8.38
WL2_Garden,High,2020,recent,2013,13,10,24.95,0,70.68,0,11.42
WL2_Garden,High,2020,recent,2013,14,10,27.5,130.89,291.21,-2.41,7.23
WL2_Garden,High,2020,recent,2014,6,7,92.31,0,2.06,8.02,21.7
WL2_Garden,High,2020,recent,2014,7,7,49.35,0,18.78,13.9,26.61
WL2_Garden,High,2020,recent,2014,8,7,70.57,0,12.96,11.09,23.82
WL2_Garden,High,2020,recent,2014,9,7,96.69,0,44.79,9.34,22.24
WL2_Garden,High,2020,recent,2014,10,7,74.3,0,25.12,5.07,18.25
WL2_Garden,High,2020,recent,2014,11,7,33.89,0,93.89,0.65,11.6
WL2_Garden,High,2020,recent,2014,12,7,23.19,120.55,217.69,-1.95,5.59
WL2_Garden,High,2020,recent,2015,4,8,46.17,0,85.04,-0.71,11.62
WL2_Garden,High,2020,recent,2015,5,8,54.49,0,70.14,3.25,13.8
WL2_Garden,High,2020,recent,2015,6,8,92.33,0,26.69,9.9,23.2
WL2_Garden,High,2020,recent,2015,7,8,42.67,0,26.24,11.2,23.34
WL2_Garden,High,2020,recent,2015,8,8,96.87,0,3.53,11.54,25.29
WL2_Garden,High,2020,recent,2015,9,8,92.58,0,3.79,9.4,22.87
WL2_Garden,High,2020,recent,2015,10,8,73.18,0,64.66,5.89,17.44
WL2_Garden,High,2020,recent,2015,11,8,29.04,11.32,130.66,-3.06,7.68
WL2_Garden,High,2020,recent,2016,6,7,92.85,0,1.35,8.78,22.31
WL2_Garden,High,2020,recent,2016,7,7,100.41,0,0,11.92,25.43
WL2_Garden,High,2020,recent,2016,8,7,96.84,0,2.54,11.82,26.11
WL2_Garden,High,2020,recent,2016,9,7,89.51,0,8.76,8.11,21.7
WL2_Garden,High,2020,recent,2016,10,7,64.11,0,322.23,3.54,13.9
WL2_Garden,High,2020,recent,2016,11,7,31.11,0,106.06,0.33,10.66
WL2_Garden,High,2020,recent,2016,12,7,21.58,145.68,229.26,-3.77,5.88
WL2_Garden,High,2020,recent,2017,7,7,100.77,0,1.08,13.14,26.49
WL2_Garden,High,2020,recent,2017,8,7,47.72,0,14.31,12.59,25.87
WL2_Garden,High,2020,recent,2017,9,7,64.69,0,61.63,7.66,19.76
WL2_Garden,High,2020,recent,2017,10,7,69.71,0,17.46,3.48,17.27
WL2_Garden,High,2020,recent,2017,11,7,29.31,0,289,1.11,9.82
WL2_Garden,High,2020,recent,2017,12,7,25.43,0,23.36,-1.12,10.28
WL2_Garden,High,2020,recent,2017,13,7,23.27,14.05,145.99,-0.52,8.55
WL2_Garden,High,2020,recent,2018,6,7,92.4,0,0.06,8.26,21.96
WL2_Garden,High,2020,recent,2018,7,7,105.19,0,5.39,14.23,27.27
WL2_Garden,High,2020,recent,2018,8,7,99.06,0,0.36,12.25,26
WL2_Garden,High,2020,recent,2018,9,7,93.76,0,0.04,9.16,22.94
WL2_Garden,High,2020,recent,2018,10,7,70.03,0,31.51,3.74,15.52
WL2_Garden,High,2020,recent,2018,11,7,33.67,0,170.28,0.86,12.36
WL2_Garden,High,2020,recent,2018,12,7,22.69,32.28,85.99,-3.51,6.14
WL2_Garden,High,2020,recent,2019,7,6,96.89,0,1.98,11.36,23.85
WL2_Garden,High,2020,recent,2019,8,6,92.21,0,0.08,11.55,25.25
WL2_Garden,High,2020,recent,2019,9,6,78.55,0,33.54,7.24,20.01
WL2_Garden,High,2020,recent,2019,10,6,65.85,0,5.24,1.63,14.87
WL2_Garden,High,2020,recent,2019,11,6,33.51,0,61.09,0.98,12.84
WL2_Garden,High,2020,recent,2019,12,6,21.88,188.61,264.63,-2.26,4.73
WL2_Garden,High,2020,recent,2020,6,7,89.51,0,11.68,7.13,20.33
WL2_Garden,High,2020,recent,2020,7,7,100.93,0,3.88,12.48,25.47
WL2_Garden,High,2020,recent,2020,8,7,97.89,0,4.14,13.07,26.6
WL2_Garden,High,2020,recent,2020,9,7,93.94,0,0.75,11.19,24.11
WL2_Garden,High,2020,recent,2020,10,7,77.16,0,0.07,7.26,21.05
WL2_Garden,High,2020,recent,2020,11,7,32.14,0,104,-1.07,10.52
WL2_Garden,High,2020,recent,2020,12,7,24.08,2.12,89.65,-2.63,8.18
WL2_Garden,High,2020,recent,2021,5,8,57.11,0,15.12,3.88,16.74
WL2_Garden,High,2020,recent,2021,6,8,96.99,0,2.39,10.58,23.54
WL2_Garden,High,2020,recent,2021,7,8,108.04,0,5.95,14.64,27.21
WL2_Garden,High,2020,recent,2021,8,8,104.19,0,0.41,13.45,25.36
WL2_Garden,High,2020,recent,2021,9,8,99.39,0,10.9,10.69,22.93
WL2_Garden,High,2020,recent,2021,10,8,65,0,368.04,3.09,12.92
WL2_Garden,High,2020,recent,2021,11,8,33.85,0,52.04,2.84,12.16
WL2_Garden,High,2020,recent,2021,12,8,20.77,342.92,481.73,-2.41,5.19
WL2_Garden,High,2020,recent,2022,6,6,62.02,0,36.55,7.76,19.71
WL2_Garden,High,2020,recent,2022,7,6,103.2,0,0.01,13.2,25.09
WL2_Garden,High,2020,recent,2022,8,6,86.24,0,10.26,14.1,25.75
WL2_Garden,High,2020,recent,2022,9,6,82.36,0,48.57,11.86,22.46
WL2_Garden,High,2020,recent,2022,10,6,74.76,0,4.27,6.4,18.62
WL2_Garden,High,2020,recent,2022,11,6,29.12,40.37,149.76,-3.45,6.98
WL2_Garden,High,2020,recent,2023,8,5,43.78,0,51.2,12.04,23.2
WL2_Garden,High,2020,recent,2023,9,5,59.08,0,37.77,8.71,18.51
WL2_Garden,High,2020,recent,2023,10,5,68.97,0,32.65,4.63,15.71
WL2_Garden,High,2020,recent,2023,11,5,31.23,0,91.06,-0.36,9.94
WL2_Garden,High,2020,recent,2023,12,5,24.62,16.88,156.21,-0.48,7.68
WR,mid,1158,historic,1964,5,7,10.52,0,111.48,3.88,17.65
WR,mid,1158,historic,1964,6,7,0,0,50.88,8.11,22.03
WR,mid,1158,historic,1964,7,7,62.84,0,0.04,13.8,29.26
WR,mid,1158,historic,1964,8,7,75.93,0,2.91,13.82,29.38
WR,mid,1158,historic,1964,9,7,103.78,0,5.22,10.03,25.48
WR,mid,1158,historic,1964,10,7,67.47,0,44.12,9.08,23.59
WR,mid,1158,historic,1964,11,7,20.35,11.61,300.13,-0.17,9.22
WR,mid,1158,historic,1965,5,8,44.36,0,14.62,4.77,19.83
WR,mid,1158,historic,1965,6,8,48.61,0,22.58,8.04,23.23
WR,mid,1158,historic,1965,7,8,62.46,0,0.8,12.96,28.71
WR,mid,1158,historic,1965,8,8,31.56,0,47.37,12.19,27.14
WR,mid,1158,historic,1965,9,8,103.7,0,11.3,7.99,23.4
WR,mid,1158,historic,1965,10,8,66.09,0,22.15,8.52,24.62
WR,mid,1158,historic,1965,11,8,23.18,0,313.07,2.03,11.52
WR,mid,1158,historic,1965,12,8,14.38,83.82,222.75,-2.71,8.22
WR,mid,1158,historic,1966,5,8,47.79,0,20.08,8.2,23.36
WR,mid,1158,historic,1966,6,8,50.45,0,2.38,10.05,25.12
WR,mid,1158,historic,1966,7,8,62.28,0,0.78,12.5,27.82
WR,mid,1158,historic,1966,8,8,96.44,0,0,14.39,30.56
WR,mid,1158,historic,1966,9,8,107.6,0,1.98,8.75,26.45
WR,mid,1158,historic,1966,10,8,66.4,0,0,5.97,22.36
WR,mid,1158,historic,1966,11,8,28.1,0,416.73,2.72,12.8
WR,mid,1158,historic,1966,12,8,13.94,47.37,303.62,-0.22,9.64
WR,mid,1158,historic,1967,6,7,0,0,78.21,8.53,23
WR,mid,1158,historic,1967,7,7,63.25,0,0,14.44,30.93
WR,mid,1158,historic,1967,8,7,69.44,0,1.34,15.83,31.58
WR,mid,1158,historic,1967,9,7,85.96,0,18.04,11.91,27.57
WR,mid,1158,historic,1967,10,7,57.29,0,69.17,5.25,20.27
WR,mid,1158,historic,1967,11,7,24.51,0,133.4,4.35,15.45
WR,mid,1158,historic,1967,12,7,14.51,85.84,221.86,-2.99,8.31
WR,mid,1158,historic,1968,4,9,49.61,0,15.93,1.94,17.54
WR,mid,1158,historic,1968,5,9,44.27,0,31.51,4.59,19.84
WR,mid,1158,historic,1968,6,9,51.11,0,14.89,9.68,26.79
WR,mid,1158,historic,1968,7,9,63.91,0,0.27,13.02,30.27
WR,mid,1158,historic,1968,8,9,42.44,0,51.94,11.16,25.79
WR,mid,1158,historic,1968,9,9,105.14,0,2.39,9.12,26.66
WR,mid,1158,historic,1968,10,9,61.63,0,124.18,4.02,19.29
WR,mid,1158,historic,1968,11,9,19.6,0,227.63,2.38,12.09
WR,mid,1158,historic,1968,12,9,12.59,204.06,347.04,-2.78,6.6
WR,mid,1158,historic,1969,6,8,48.86,0,18.78,9,23
WR,mid,1158,historic,1969,7,8,57.93,0,1.2,12.4,29.87
WR,mid,1158,historic,1969,8,8,67.62,0,0,11.78,30.79
WR,mid,1158,historic,1969,9,8,86.44,0,1,10.86,27.06
WR,mid,1158,historic,1969,10,8,58.4,0,122.47,4.02,17.21
WR,mid,1158,historic,1969,11,8,23.98,0,91.47,3.03,16.53
WR,mid,1158,historic,1969,12,8,14.67,54.09,477.01,1.01,10.19
WR,mid,1158,historic,1969,13,8,13.13,286.25,787.4199,0.95,8.37
WR,mid,1158,historic,1970,5,8,46.49,0,11.81,6.92,22
WR,mid,1158,historic,1970,6,8,0,0,37.64,10.57,25.71
WR,mid,1158,historic,1970,7,8,66.47,0,0,14.74,30.85
WR,mid,1158,historic,1970,8,8,121.69,0,0,13.56,30.38
WR,mid,1158,historic,1970,9,8,108.1,0,0.71,9.45,26.27
WR,mid,1158,historic,1970,10,8,64.3,0,84.84,5.64,19.82
WR,mid,1158,historic,1970,11,8,20.32,0,421.41,3.59,12.23
WR,mid,1158,historic,1970,12,8,12.67,309.75,485.2,-1.51,5.74
WR,mid,1158,historic,1971,5,8,42.82,0,71.81,4.57,17.07
WR,mid,1158,historic,1971,6,8,0,0,43.48,8.5,23.73
WR,mid,1158,historic,1971,7,8,62.89,0,0.35,13.73,30.33
WR,mid,1158,historic,1971,8,8,49.87,0,6.99,14.14,30.98
WR,mid,1158,historic,1971,9,8,107.2,0,28.59,9.13,25.65
WR,mid,1158,historic,1971,10,8,54.4,0,30.06,3.73,18
WR,mid,1158,historic,1971,11,8,23.35,0,161.32,0.9,12.34
WR,mid,1158,historic,1971,12,8,13.44,253.93,330.78,-3.59,5.19
WR,mid,1158,historic,1972,5,8,46.22,0,26.51,6.37,21.99
WR,mid,1158,historic,1972,6,8,51.34,0,17.18,10.25,26.95
WR,mid,1158,historic,1972,7,8,62.98,0,0,12.57,30.68
WR,mid,1158,historic,1972,8,8,75.85,0,0.41,12.24,30.11
WR,mid,1158,historic,1972,9,8,102.32,0,66.2,7.98,23.74
WR,mid,1158,historic,1972,10,8,42.02,0,110.28,5.44,17.2
WR,mid,1158,historic,1972,11,8,17.72,0,288.91,0.97,10.13
WR,mid,1158,historic,1972,12,8,13.39,131.57,228.91,-3.61,6.71
WR,mid,1158,historic,1973,6,6,51.62,0,5.98,10.86,27.01
WR,mid,1158,historic,1973,7,6,63.1,0,0.29,13.17,30.53
WR,mid,1158,historic,1973,8,6,74.19,0,4.93,12.09,29.3
WR,mid,1158,historic,1973,9,6,92.67,0,51.41,8.82,25.37
WR,mid,1158,historic,1973,10,6,46.16,0,130.17,5.01,19.52
WR,mid,1158,historic,1973,11,6,17.1,133.68,641.1699,1.03,7.98
WR,mid,1158,historic,1974,5,10,45.86,0,4.05,5.69,21.93
WR,mid,1158,historic,1974,6,10,52,0,9.72,10.77,27.5
WR,mid,1158,historic,1974,7,10,0,0,106.62,12.71,28.41
WR,mid,1158,historic,1974,8,10,71.72,0,3.08,12.6,29.7
WR,mid,1158,historic,1974,9,10,110.41,0,0,11.93,29.83
WR,mid,1158,historic,1974,10,10,66.8,0,74.5,7.02,21.89
WR,mid,1158,historic,1974,11,10,23.8,0,95.01,2.52,13.83
WR,mid,1158,historic,1974,12,10,15.33,0,124.58,-0.97,9.22
WR,mid,1158,historic,1974,13,10,16.08,0,134.33,-0.98,11.24
WR,mid,1158,historic,1974,14,10,16.62,165.27,473.66,-0.82,8.51
WR,mid,1158,historic,1975,6,7,50.61,0,16.79,9.8,25.94
WR,mid,1158,historic,1975,7,7,0,0,3.24,12.49,28.47
WR,mid,1158,historic,1975,8,7,42.17,0,49.67,11.49,27.36
WR,mid,1158,historic,1975,9,7,113,0,4.95,12.29,28.45
WR,mid,1158,historic,1975,10,7,59.81,0,227.77,4.58,17.08
WR,mid,1158,historic,1975,11,7,21.74,0,96.09,0.84,12.22
WR,mid,1158,historic,1975,12,7,16.47,0,63.88,0.72,12.47
WR,mid,1158,historic,1976,5,8,47.05,0,2.54,6.68,23.34
WR,mid,1158,historic,1976,6,8,49.75,0,8.36,8.37,25.19
WR,mid,1158,historic,1976,7,8,64.01,0,0.14,12.75,30.01
WR,mid,1158,historic,1976,8,8,47.67,0,75.01,10.23,24.91
WR,mid,1158,historic,1976,9,8,70.14,0,33.76,10.04,25.36
WR,mid,1158,historic,1976,10,8,59.6,0,14.82,6.42,22.58
WR,mid,1158,historic,1976,11,8,27.63,0,59.21,4.62,18.44
WR,mid,1158,historic,1976,12,8,17.22,0,8.71,0.3,14.62
WR,mid,1158,historic,1977,3,11,32.18,0,83.98,-1.73,11.04
WR,mid,1158,historic,1977,4,11,52.32,0,11.69,4.32,19.52
WR,mid,1158,historic,1977,5,11,0,0,122.32,3.05,14.04
WR,mid,1158,historic,1977,6,11,52.9,0,1.68,12.86,27.75
WR,mid,1158,historic,1977,7,11,21.45,0,1.6,12.88,29.98
WR,mid,1158,historic,1977,8,11,128.62,0,7.14,13.65,30.13
